Ad clicked Date,Ad Title/Id
2025/09/08 16:58:57 UTC,561452174
2025/01/06 09:41:31 UTC,382462454
2025/06/04 20:11:59 UTC,647715984
2025/07/11 15:28:24 UTC,575422494
2025/05/18 19:52:06 UTC,685047456
2025/06/04 20:12:07 UTC,647715984
2025/07/11 15:28:33 UTC,575422494
2025/05/18 19:52:08 UTC,685047456
2025/06/04 20:12:09 UTC,647715984
2025/09/08 04:54:19 UTC,647697194
2025/06/13 00:33:37 UTC,145111864
2025/06/04 20:12:11 UTC,647715984
2025/09/08 04:54:20 UTC,647697194
2025/12/01 15:36:37 UTC,676880284
2025/06/04 20:12:27 UTC,647715984
2025/09/08 04:54:23 UTC,647697194
2025/04/28 05:48:18 UTC,616044076
2025/06/04 20:12:29 UTC,647715984
2025/09/08 04:54:49 UTC,647697194
2025/04/28 06:18:33 UTC,583998463
2025/06/04 20:12:29 UTC,647715984
2025/09/08 04:57:57 UTC,647697194
2026/03/03 18:46:06 UTC,1143782174
2025/06/04 20:12:35 UTC,647715984
2025/09/08 04:58:25 UTC,647697194
2026/03/17 18:01:29 UTC,1112987453
2025/06/04 20:12:35 UTC,647715984
2026/03/13 19:20:08 UTC,647715984
2025/03/10 02:41:46 UTC,616727046
2025/06/04 20:12:36 UTC,647715984
2025/12/27 22:41:09 UTC,990699963
2025/08/17 06:03:58 UTC,832077356
2026/01/15 06:53:16 UTC,927105394
2025/03/03 19:23:53 UTC,632371496
2025/08/17 06:04:18 UTC,832077356
2026/01/15 06:53:19 UTC,927105394
2025/09/07 23:24:59 UTC,757273696
2025/08/17 01:19:55 UTC,722162704
2026/01/15 06:53:21 UTC,927105394
2025/04/20 20:02:58 UTC,640224494
2025/08/17 01:20:14 UTC,722162704
2025/01/28 06:05:13 UTC,262828396
2025/04/20 20:03:15 UTC,640224494
2025/08/17 05:02:57 UTC,145111864
2025/01/28 06:05:13 UTC,262828396
2025/07/03 00:25:51 UTC,695114514
2025/06/07 04:24:14 UTC,543686464
2025/01/28 06:05:13 UTC,262828396
2025/07/03 00:25:51 UTC,695114514
2025/06/07 04:24:30 UTC,543686464
2025/08/22 18:59:52 UTC,809369096
2025/09/09 19:46:02 UTC,647715984
2026/02/12 04:33:08 UTC,898373686
2025/06/11 02:57:28 UTC,707465786
2025/09/09 15:59:28 UTC,647697194
2026/02/12 04:33:47 UTC,898373686
2025/06/11 02:57:33 UTC,707465786
2025/05/27 03:59:06 UTC,688613173
2026/02/12 04:33:50 UTC,898373686
2025/06/11 02:57:54 UTC,707465786
2025/03/17 09:07:01 UTC,532809034
